,Date,Temperature,Precipitation,WindSpeed,WindDirection,Humidity,VaporPressure,DewPoint,LocalPressure,SeaLevelPressure,Sunshine,Radiation,Snow,3hourSnow,AmountofCloud,LowMiddleLevelClouds,CloudsShape,MinimumCloudHeight,Visibility,GroundCondition,GroundTemperature,Soil5cm,Soil10cm,Soil20cm,Soil30cm
12823,1999-12-19 00:00,-7.5,,0.7,290.0,64.0,2.2,-13.3,1019.3,1030.7,,,,,3.0,3.0,Sc,12.0,1300.0,,,,,,
12824,1999-12-19 01:00,-7.8,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12825,1999-12-19 02:00,-8.0,,0.8,340.0,,,,,,,,,,,,,,,,,,,,
12826,1999-12-19 03:00,-7.9,,0.5,360.0,63.0,2.1,-13.9,1018.3,1029.7,,,,,0.0,0.0,,,1800.0,0.0,-9.0,-5.2,-1.1,1.2,2.5
12827,1999-12-19 04:00,-7.9,,0.3,320.0,,,,,,,,,,,,,,,,,,,,
12828,1999-12-19 05:00,-8.2,,0.7,320.0,,,,,,,,,,,,,,,,,,,,
12829,1999-12-19 06:00,-8.5,,0.5,340.0,61.0,2.0,-14.5,1018.1,1029.6,,,,,3.0,3.0,Ac,30.0,1500.0,,,,,,
12830,1999-12-19 07:00,-8.5,,0.8,320.0,,,,,,,,,,,,,,,,,,,,
12831,1999-12-19 08:00,-9.0,,1.0,320.0,,,,,,0.1,0.0,,,,,,,,,,,,,
12832,1999-12-19 09:00,-9.2,,1.0,320.0,65.0,2.0,-14.5,1018.7,1030.1,1.0,0.12,,,0.0,0.0,,,1500.0,0.0,-8.5,-5.3,-2.0,0.8,2.3
12833,1999-12-19 10:00,-8.2,,0.8,290.0,,,,,,1.0,0.38,,,,,,,,,,,,,
12834,1999-12-19 11:00,-8.1,,1.0,320.0,,,,,,1.0,0.9,,,,,,,,,,,,,
12835,1999-12-19 12:00,-6.0,,0.5,320.0,56.0,2.2,-13.3,1018.4,1029.7,1.0,1.35,,,0.0,0.0,,,1800.0,,,,,,
12836,1999-12-19 13:00,-5.0,,2.0,290.0,,,,,,1.0,1.5,,,,,,,,,,,,,
12837,1999-12-19 14:00,-4.5,,2.0,290.0,,,,,,1.0,1.43,,,,,,,,,,,,,
12838,1999-12-19 15:00,-3.8,,2.5,290.0,40.0,1.9,-15.1,1015.9,1027.1,1.0,1.15,,,0.0,0.0,,,2000.0,0.0,1.5,0.5,0.0,1.0,2.2
12839,1999-12-19 16:00,-4.1,,0.7,270.0,,,,,,0.5,0.68,,,,,,,,,,,,,
12840,1999-12-19 17:00,-4.7,,1.0,290.0,,,,,,0.0,0.17,,,,,,,,,,,,,
12841,1999-12-19 18:00,-5.2,,0.3,320.0,41.0,1.7,-16.4,1015.5,1026.9,,0.0,,,5.0,2.0,ScAc,10.0,1500.0,,,,,,
12842,1999-12-19 19:00,-4.6,,1.2,270.0,,,,,,,,,,,,,,,,,,,,
12843,1999-12-19 20:00,-6.3,,4.0,270.0,,,,,,,,,,,,,,,,,,,,
12844,1999-12-19 21:00,-7.2,,1.0,270.0,33.0,1.2,-20.5,1016.0,1027.4,,,,,0.0,0.0,,,2000.0,0.0,-9.0,-5.0,-1.1,0.8,2.2
12845,1999-12-19 22:00,-7.9,,3.3,320.0,,,,,,,,,,,,,,,,,,,,
12846,1999-12-19 23:00,-8.7,,1.7,320.0,,,,,,,,,,,,,,,,,,,,
12847,1999-12-20 00:00,-9.3,,1.0,320.0,59.0,1.8,-15.7,1016.3,1027.8,,,,,0.0,0.0,,,2000.0,,,,,,
12848,1999-12-20 01:00,-9.6,,0.3,290.0,,,,,,,,,,,,,,,,,,,,
12849,1999-12-20 02:00,-10.1,,0.3,320.0,,,,,,,,,,,,,,,,,,,,
12850,1999-12-20 03:00,-10.4,,0.8,270.0,61.0,1.7,-16.4,1016.4,1027.9,,,,,1.0,1.0,Sc,10.0,2000.0,0.0,-11.5,-6.6,-2.2,0.7,2.0
12851,1999-12-20 04:00,-10.8,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12852,1999-12-20 05:00,-10.9,,0.3,270.0,,,,,,,,,,,,,,,,,,,,
12853,1999-12-20 06:00,-10.9,,0.5,270.0,63.0,1.7,-16.4,1016.3,1027.9,,,,,1.0,1.0,Sc,12.0,2000.0,,,,,,
12854,1999-12-20 07:00,-11.0,,0.7,270.0,,,,,,,,,,,,,,,,,,,,
12855,1999-12-20 08:00,-11.1,,0.5,340.0,,,,,,0.0,0.0,,,,,,,,,,,,,
12856,1999-12-20 09:00,-10.5,,1.3,290.0,61.0,1.7,-16.4,1017.6,1029.1,0.5,0.14,,,2.0,2.0,Ac,30.0,1300.0,0.0,-9.6,-6.3,-2.9,0.3,1.8
12857,1999-12-20 10:00,-9.3,,1.3,290.0,,,,,,0.6,0.39,,,,,,,,,,,,,
12858,1999-12-20 11:00,-8.2,,2.0,290.0,,,,,,1.0,0.9,,,,,,,,,,,,,
12859,1999-12-20 12:00,-7.4,,3.3,290.0,52.0,1.8,-15.7,1017.3,1028.7,1.0,1.33,,,2.0,2.0,Sc,12.0,1500.0,,,,,,
12860,1999-12-20 13:00,-6.4,,2.7,320.0,,,,,,0.8,1.52,,,,,,,,,,,,,
12861,1999-12-20 14:00,-5.8,,2.5,290.0,,,,,,1.0,1.41,,,,,,,,,,,,,
12862,1999-12-20 15:00,-5.5,,2.5,290.0,47.0,1.9,-15.1,1016.3,1027.7,1.0,1.14,,,0.0,0.0,,,1500.0,0.0,0.7,0.3,-0.4,0.4,1.7
12863,1999-12-20 16:00,-5.7,,2.7,290.0,,,,,,0.6,0.73,,,,,,,,,,,,,
12864,1999-12-20 17:00,-5.6,,1.8,290.0,,,,,,0.0,0.25,,,,,,,,,,,,,
12865,1999-12-20 18:00,-6.8,,0.5,270.0,51.0,1.8,-15.7,1018.0,1029.5,,0.0,,,0.0,0.0,,,1800.0,,,,,,
12866,1999-12-20 19:00,-6.9,,1.5,290.0,,,,,,,,,,,,,,,,,,,,
12867,1999-12-20 20:00,-7.0,,1.3,270.0,,,,,,,,,,,,,,,,,,,,
12868,1999-12-20 21:00,-7.6,,0.7,340.0,51.0,1.8,-15.7,1019.5,1031.0,,,,,0.0,0.0,,,1800.0,0.0,-10.0,-5.8,-2.1,0.3,1.6
12869,1999-12-20 22:00,-8.3,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12870,1999-12-20 23:00,-8.4,,0.3,290.0,,,,,,,,,,,,,,,,,,,,
12871,1999-12-21 00:00,-8.6,,0.0,0.0,53.0,1.7,-16.4,1019.5,1031.0,,,,,0.0,0.0,,,1800.0,,,,,,
12872,1999-12-21 01:00,-9.6,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12873,1999-12-21 02:00,-10.2,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12874,1999-12-21 03:00,-10.6,,0.0,0.0,61.0,1.7,-16.4,1019.3,1030.9,,,,,0.0,0.0,,,2000.0,0.0,-12.2,-7.1,-3.1,0.1,1.6
12875,1999-12-21 04:00,-10.6,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12876,1999-12-21 05:00,-10.8,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12877,1999-12-21 06:00,-11.1,,0.0,0.0,68.0,1.8,-15.7,1018.7,1030.3,,,,,0.0,0.0,,,2000.0,,,,,,
12878,1999-12-21 07:00,-11.2,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12879,1999-12-21 08:00,-11.2,,0.0,0.0,,,,,,0.1,0.0,,,,,,,,,,,,,
12880,1999-12-21 09:00,-10.4,,0.0,0.0,70.0,2.0,-14.5,1019.5,1031.1,0.9,0.11,,,0.0,0.0,,,1800.0,0.0,-10.0,-6.5,-3.5,0.0,1.4
12881,1999-12-21 10:00,-8.3,,0.0,0.0,,,,,,0.9,0.3,,,,,,,,,,,,,
12882,1999-12-21 11:00,-6.6,,0.3,250.0,,,,,,1.0,0.7,,,,,,,,,,,,,
12883,1999-12-21 12:00,-5.6,,1.3,290.0,53.0,2.1,-13.9,1018.3,1029.6,1.0,1.31,,,0.0,0.0,,,1000.0,,,,,,
12884,1999-12-21 13:00,-4.5,,1.8,290.0,,,,,,1.0,1.44,,,,,,,,,,,,,
12885,1999-12-21 14:00,-3.5,,1.0,290.0,,,,,,1.0,1.4,,,,,,,,,,,,,
12886,1999-12-21 15:00,-3.1,,1.3,250.0,48.0,2.3,-12.7,1016.8,1028.0,1.0,1.09,,,0.0,0.0,,,1000.0,0.0,2.8,0.6,-0.3,0.2,1.3
12887,1999-12-21 16:00,-3.3,,2.3,250.0,,,,,,0.7,0.68,,,,,,,,,,,,,
12888,1999-12-21 17:00,-4.0,,2.5,270.0,,,,,,0.2,0.23,,,,,,,,,,,,,
12889,1999-12-21 18:00,-4.8,,1.0,270.0,50.0,2.2,-13.3,1016.8,1028.2,,0.0,,,0.0,0.0,,,1500.0,,,,,,
12890,1999-12-21 19:00,-5.2,,0.5,290.0,,,,,,,,,,,,,,,,,,,,
12891,1999-12-21 20:00,-5.3,,0.8,290.0,,,,,,,,,,,,,,,,,,,,
12892,1999-12-21 21:00,-5.6,,0.2,0.0,55.0,2.2,-13.3,1017.3,1028.7,,,,,0.0,0.0,,,1300.0,0.0,-9.0,-4.8,-1.6,-0.1,1.3
12893,1999-12-21 22:00,-5.8,,1.3,270.0,,,,,,,,,,,,,,,,,,,,
12894,1999-12-21 23:00,-6.2,,1.7,290.0,,,,,,,,,,,,,,,,,,,,
12895,1999-12-22 00:00,-6.6,,0.0,0.0,59.0,2.2,-13.3,1017.1,1028.4,,,,,0.0,0.0,,,1000.0,,,,,,
12896,1999-12-22 01:00,-7.0,,1.3,290.0,,,,,,,,,,,,,,,,,,,,
12897,1999-12-22 02:00,-7.4,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12898,1999-12-22 03:00,-7.7,,0.0,0.0,60.0,2.0,-14.5,1017.2,1028.7,,,,,0.0,0.0,,,1000.0,0.0,-11.6,-6.4,-2.9,-0.2,1.2
12899,1999-12-22 04:00,-7.8,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12900,1999-12-22 05:00,-8.2,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12901,1999-12-22 06:00,-8.4,,0.0,0.0,64.0,2.1,-13.9,1017.0,1028.4,,,,,0.0,0.0,,,1000.0,,,,,,
12902,1999-12-22 07:00,-8.3,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12903,1999-12-22 08:00,-8.2,,0.0,0.0,,,,,,0.1,0.0,,,,,,,,,,,,,
12904,1999-12-22 09:00,-7.5,,0.0,0.0,64.0,2.2,-13.3,1017.6,1029.0,1.0,0.13,,,0.0,0.0,,,1500.0,0.0,-8.4,-6.0,-3.4,-0.2,1.2
12905,1999-12-22 10:00,-5.8,,2.3,290.0,,,,,,1.0,0.37,,,,,,,,,,,,,
12906,1999-12-22 11:00,-4.9,,2.7,320.0,,,,,,1.0,0.85,,,,,,,,,,,,,
12907,1999-12-22 12:00,-3.8,,1.7,290.0,56.0,2.5,-11.7,1016.8,1028.0,1.0,1.32,,,1.0,1.0,Ac,35.0,1200.0,,,,,,
12908,1999-12-22 13:00,-3.1,,3.3,320.0,,,,,,1.0,1.45,,,,,,,,,,,,,
12909,1999-12-22 14:00,-2.4,,1.3,290.0,,,,,,1.0,1.35,,,,,,,,,,,,,
12910,1999-12-22 15:00,-1.3,,2.5,290.0,46.0,2.6,-11.2,1015.5,1026.6,1.0,1.12,,,0.0,0.0,,,1200.0,0.0,4.2,0.8,-0.3,-0.1,1.1
12911,1999-12-22 16:00,-1.0,,1.7,290.0,,,,,,0.6,0.69,,,,,,,,,,,,,
12912,1999-12-22 17:00,-1.7,,3.0,270.0,,,,,,0.2,0.23,,,,,,,,,,,,,
12913,1999-12-22 18:00,-2.5,,1.3,270.0,52.0,2.6,-11.2,1015.4,1026.6,,0.0,,,0.0,0.0,,,2000.0,,,,,,
12914,1999-12-22 19:00,-2.7,,0.2,0.0,,,,,,,,,,,,,,,,,,,,
12915,1999-12-22 20:00,-2.8,,0.7,270.0,,,,,,,,,,,,,,,,,,,,
12916,1999-12-22 21:00,-3.0,,1.0,270.0,52.0,2.5,-11.7,1015.7,1026.9,,,,,0.0,0.0,,,2000.0,0.0,-5.8,-3.6,-1.1,0.0,1.1
12917,1999-12-22 22:00,-3.4,,0.3,270.0,,,,,,,,,,,,,,,,,,,,
12918,1999-12-22 23:00,-3.9,,2.7,270.0,,,,,,,,,,,,,,,,,,,,
12919,1999-12-23 00:00,-4.4,,0.3,270.0,54.0,2.4,-12.2,1016.7,1027.9,,,,,0.0,0.0,,,2000.0,,,,,,
12920,1999-12-23 01:00,-5.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12921,1999-12-23 02:00,-5.1,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12922,1999-12-23 03:00,-6.0,,0.0,0.0,58.0,2.3,-12.7,1016.8,1028.2,,,,,0.0,0.0,,,2000.0,0.0,-11.0,-5.8,-2.6,-0.2,1.1
12923,1999-12-23 04:00,-6.5,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12924,1999-12-23 05:00,-6.8,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12925,1999-12-23 06:00,-7.2,,0.0,0.0,69.0,2.4,-12.2,1015.9,1027.3,,,,,0.0,0.0,,,2000.0,,,,,,
12926,1999-12-23 07:00,-7.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12927,1999-12-23 08:00,-6.8,,0.2,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,
12928,1999-12-23 09:00,-5.8,,0.0,0.0,69.0,2.8,-10.3,1015.7,1027.0,0.7,0.12,,,0.0,0.0,,,1500.0,0.0,-6.0,-4.9,-2.9,-0.3,1.1
12929,1999-12-23 10:00,-3.3,,0.2,0.0,,,,,,0.5,0.38,,,,,,,,,,,,,
12930,1999-12-23 11:00,-1.3,,0.3,50.0,,,,,,0.7,0.78,,,,,,,,,,,,,
12931,1999-12-23 12:00,-0.1,,0.7,50.0,50.0,3.1,-9.0,1014.4,1025.3,0.8,1.09,,,4.0,4.0,Ac,35.0,1300.0,,,,,,
12932,1999-12-23 13:00,1.2,,0.0,0.0,,,,,,0.0,1.11,,,,,,,,,,,,,
12933,1999-12-23 14:00,1.6,,0.2,0.0,,,,,,0.0,0.54,,,,,,,,,,,,,
12934,1999-12-23 15:00,1.5,,0.5,200.0,65.0,4.4,-4.4,1012.6,1023.5,0.0,0.27,,,10.0,7.0,ScAs,12.0,1200.0,0.0,3.1,0.6,-0.4,-0.2,1.1
12935,1999-12-23 16:00,1.9,,0.0,0.0,,,,,,0.0,0.29,,,,,,,,,,,,,
12936,1999-12-23 17:00,1.7,,0.3,200.0,,,,,,0.0,0.09,,,,,,,,,,,,,
12937,1999-12-23 18:00,1.5,0.0,0.0,0.0,83.0,5.6,-1.2,1012.3,1023.3,,0.0,,,10.0,5.0,ScAs,10.0,800.0,,,,,,
12938,1999-12-23 19:00,0.9,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12939,1999-12-23 20:00,0.2,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12940,1999-12-23 21:00,-0.4,,0.2,0.0,94.0,5.6,-1.2,1011.4,1022.4,,,,,7.0,7.0,Sc,12.0,600.0,0.0,-2.0,-0.6,-0.2,-0.1,1.1
12941,1999-12-23 22:00,-0.6,,1.0,50.0,,,,,,,,,,,,,,,,,,,,
12942,1999-12-23 23:00,-0.5,,0.7,20.0,,,,,,,,,,,,,,,,,,,,
12943,1999-12-24 00:00,-0.2,,0.3,50.0,92.0,5.6,-1.2,1010.0,1021.0,,,,,10.0,6.0,ScAs,10.0,600.0,,,,,,
12944,1999-12-24 01:00,-0.3,,1.0,50.0,,,,,,,,,,,,,,,,,,,,
12945,1999-12-24 02:00,-0.2,,0.7,50.0,,,,,,,,,,,,,,,,,,,,
12946,1999-12-24 03:00,0.0,0.9,0.5,50.0,95.0,5.8,-0.7,1007.3,1018.1,,,2.1,2.1,10.0,6.0,StNs,6.0,300.0,13.0,-0.8,-0.8,-0.5,-0.1,1.3
12947,1999-12-24 04:00,-0.4,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12948,1999-12-24 05:00,-0.3,,0.3,20.0,,,,,,,,,,,,,,,,,,,,
12949,1999-12-24 06:00,0.0,0.3,0.0,0.0,96.0,5.9,-0.5,1004.4,1015.4,,,2.9,0.8,10.0,7.0,StNs,6.0,300.0,,,,,,
12950,1999-12-24 07:00,-0.1,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12951,1999-12-24 08:00,0.2,,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,
12952,1999-12-24 09:00,0.6,0.6,0.0,0.0,96.0,6.2,0.2,1002.9,1013.8,0.0,0.0,4.0,1.2,10.0,8.0,ScNs,8.0,300.0,13.0,-0.1,-0.2,-0.4,0.0,1.0
12953,1999-12-24 10:00,1.2,,0.0,0.0,,,,,,0.0,0.06,,,,,,,,,,,,,
12954,1999-12-24 11:00,2.0,,0.3,250.0,,,,,,0.0,0.09,,,,,,,,,,,,,
12955,1999-12-24 12:00,1.0,0.3,3.7,230.0,95.0,6.2,0.2,1001.6,1012.4,0.0,0.12,3.5,0.4,10.0,8.0,StNs,3.0,30.0,,,,,,
12956,1999-12-24 13:00,0.1,,4.0,290.0,,,,,,0.3,0.06,,,,,,,,,,,,,
12957,1999-12-24 14:00,1.1,,3.0,270.0,,,,,,0.5,0.6,,,,,,,,,,,,,
12958,1999-12-24 15:00,1.9,1.5,4.3,270.0,67.0,4.8,-3.3,1002.0,1012.7,1.0,0.9,3.2,1.4,4.0,4.0,Sc,10.0,1000.0,13.0,0.1,0.0,-0.1,0.0,1.1
12959,1999-12-24 16:00,1.4,,3.3,270.0,,,,,,0.3,0.58,,,,,,,,,,,,,
12960,1999-12-24 17:00,0.8,,4.7,270.0,,,,,,0.0,0.13,,,,,,,,,,,,,
12961,1999-12-24 18:00,0.0,,4.5,270.0,50.0,3.2,-8.6,1003.9,1014.9,,0.0,2.2,,1.0,1.0,Sc,10.0,1200.0,,,,,,
12962,1999-12-24 19:00,-0.6,,1.3,250.0,,,,,,,,,,,,,,,,,,,,
12963,1999-12-24 20:00,-1.0,,2.7,270.0,,,,,,,,,,,,,,,,,,,,
12964,1999-12-24 21:00,-1.3,,0.8,290.0,71.0,3.9,-6.0,1005.6,1016.6,,,2.2,,2.0,2.0,Ac,30.0,1000.0,13.0,-3.0,-0.2,-0.1,-0.1,1.1
12965,1999-12-24 22:00,-1.4,,2.0,250.0,,,,,,,,,,,,,,,,,,,,
12966,1999-12-24 23:00,-1.4,,2.7,270.0,,,,,,,,,,,,,,,,,,,,
12967,1999-12-25 00:00,-1.5,,4.0,270.0,69.0,3.8,-6.4,1006.7,1017.7,,,2.2,,9.0,9.0,Sc,12.0,1000.0,,,,,,
12968,1999-12-25 01:00,-1.8,,3.5,270.0,,,,,,,,,,,,,,,,,,,,
12969,1999-12-25 02:00,-2.5,,2.2,230.0,,,,,,,,,,,,,,,,,,,,
12970,1999-12-25 03:00,-3.0,0.0,0.3,270.0,77.0,3.8,-6.4,1008.0,1019.1,,,2.2,,0.0,0.0,,,1000.0,13.0,-4.0,-0.7,-0.2,-0.1,1.1
12971,1999-12-25 04:00,-3.3,,1.7,270.0,,,,,,,,,,,,,,,,,,,,
12972,1999-12-25 05:00,-3.8,,1.3,270.0,,,,,,,,,,,,,,,,,,,,
12973,1999-12-25 06:00,-3.9,,1.7,270.0,75.0,3.4,-7.8,1008.6,1019.8,,,2.1,,2.0,2.0,Ac,35.0,1000.0,,,,,,
12974,1999-12-25 07:00,-4.0,,0.2,0.0,,,,,,,,,,,,,,,,,,,,
12975,1999-12-25 08:00,-4.3,,0.2,0.0,,,,,,0.1,0.0,,,,,,,,,,,,,
12976,1999-12-25 09:00,-4.2,,0.2,0.0,75.0,3.3,-8.2,1010.9,1022.0,0.7,0.09,2.0,,2.0,2.0,Sc,12.0,1800.0,13.0,-4.3,-1.4,-0.7,0.0,1.1
12977,1999-12-25 10:00,-3.7,,1.0,320.0,,,,,,0.2,0.27,,,,,,,,,,,,,
12978,1999-12-25 11:00,-3.1,,1.7,320.0,,,,,,1.0,0.58,,,,,,,,,,,,,
12979,1999-12-25 12:00,-2.2,,2.2,320.0,60.0,3.1,-9.0,1011.8,1022.9,0.9,1.29,1.9,,2.0,2.0,Sc,12.0,1500.0,,,,,,
12980,1999-12-25 13:00,-1.9,,1.0,320.0,,,,,,1.0,1.02,,,,,,,,,,,,,
12981,1999-12-25 14:00,-1.2,,1.0,290.0,,,,,,1.0,1.44,,,,,,,,,,,,,
12982,1999-12-25 15:00,-0.3,,3.2,230.0,50.0,3.0,-9.4,1011.0,1022.0,1.0,1.17,1.8,,0.0,0.0,,,1800.0,13.0,0.0,-0.2,-0.3,0.1,1.1
12983,1999-12-25 16:00,-0.6,,0.3,320.0,,,,,,0.6,0.7,,,,,,,,,,,,,
12984,1999-12-25 17:00,-1.3,,1.5,290.0,,,,,,0.2,0.25,,,,,,,,,,,,,
12985,1999-12-25 18:00,-2.5,,2.0,270.0,52.0,2.6,-11.2,1011.4,1022.6,,0.0,1.7,,1.0,1.0,Sc,10.0,1500.0,,,,,,
12986,1999-12-25 19:00,-3.1,,0.3,290.0,,,,,,,,,,,,,,,,,,,,
12987,1999-12-25 20:00,-3.5,,0.7,270.0,,,,,,,,,,,,,,,,,,,,
12988,1999-12-25 21:00,-3.6,,0.2,0.0,62.0,2.9,-9.8,1012.8,1024.0,,,1.7,,0.0,0.0,,,1500.0,13.0,-5.3,-1.4,-0.6,0.1,1.1
12989,1999-12-25 22:00,-4.0,,1.2,270.0,,,,,,,,,,,,,,,,,,,,
12990,1999-12-25 23:00,-4.4,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
12991,2000-12-19 00:00,4.8,1.6,2.3,250.0,91.0,7.8,3.4,1007.3,1018.1,,,,,10.0,6.0,StNs,7.0,500.0,,,,,,
12992,2000-12-19 01:00,4.5,,2.1,250.0,94.0,,,,,,,,,,,,,,,,,,,
12993,2000-12-19 02:00,4.2,,2.9,270.0,92.0,,,,,,,,,,,,,,,,,,,
12994,2000-12-19 03:00,3.8,0.1,3.5,270.0,91.0,7.3,2.5,1009.6,1020.5,,,,,7.0,7.0,St,6.0,400.0,1.0,0.9,0.0,0.2,1.3,2.3
12995,2000-12-19 04:00,2.6,,4.0,270.0,91.0,,,,,,,,,,,,,,,,,,,
12996,2000-12-19 05:00,1.7,,3.9,270.0,87.0,,,,,,,,,,,,,,,,,,,
12997,2000-12-19 06:00,1.2,,3.8,270.0,88.0,5.8,-0.7,1012.1,1023.0,,,,,7.0,7.0,Sc,10.0,700.0,,,,,,
12998,2000-12-19 07:00,0.3,,4.9,250.0,81.0,,,,,,,,,,,,,,,,,,,
12999,2000-12-19 08:00,-0.1,,3.6,290.0,73.0,,,,,0.0,0.0,,,,,,,,,,,,,
13000,2000-12-19 09:00,-1.2,,4.1,270.0,73.0,4.1,-5.4,1015.5,1026.6,0.0,0.15,,,7.0,5.0,ScAc,12.0,600.0,4.0,-0.1,0.1,0.4,1.4,2.6
13001,2000-12-19 10:00,-0.5,,3.8,270.0,72.0,,,,,0.0,0.48,,,,,,,,,,,,,
13002,2000-12-19 11:00,0.2,,1.9,320.0,71.0,,,,,0.4,0.82,,,,,,,,,,,,,
13003,2000-12-19 12:00,2.0,,2.3,70.0,63.0,4.6,-3.8,1015.9,1026.9,0.9,1.19,,,2.0,0.0,Ci,,600.0,,,,,,
13004,2000-12-19 13:00,2.7,,2.6,320.0,55.0,,,,,0.8,1.05,,,,,,,,,,,,,
13005,2000-12-19 14:00,2.6,,2.6,290.0,57.0,,,,,0.5,0.9,,,,,,,,,,,,,
13006,2000-12-19 15:00,2.6,,1.7,70.0,53.0,4.1,-5.4,1014.6,1025.5,0.0,0.53,,,9.0,9.0,As,28.0,600.0,1.0,3.2,2.2,0.7,1.7,2.6
13007,2000-12-19 16:00,1.4,,2.8,320.0,59.0,,,,,0.0,0.27,,,,,,,,,,,,,
13008,2000-12-19 17:00,1.6,,3.4,70.0,58.0,,,,,0.0,0.13,,,,,,,,,,,,,
13009,2000-12-19 18:00,1.7,,1.2,340.0,59.0,4.3,-4.7,1015.9,1026.9,0.0,0.0,,,7.0,2.0,ScAcCi,15.0,500.0,,,,,,
13010,2000-12-19 19:00,1.5,,0.0,0.0,63.0,,,,,,,,,,,,,,,,,,,
13011,2000-12-19 20:00,1.4,,1.6,50.0,65.0,,,,,,,,,,,,,,,,,,,
13012,2000-12-19 21:00,1.1,,3.0,270.0,62.0,4.2,-5.0,1016.9,1027.9,,,,,7.0,3.0,AcCi,32.0,350.0,4.0,-0.1,0.9,1.0,1.8,2.9
13013,2000-12-19 22:00,0.8,,3.4,270.0,71.0,,,,,,,,,,,,,,,,,,,
13014,2000-12-19 23:00,0.7,,0.0,0.0,64.0,,,,,,,,,,,,,,,,,,,
13015,2000-12-20 00:00,0.7,,2.3,50.0,69.0,4.5,-4.1,1016.2,1027.2,,,,,10.0,2.0,ScAs,15.0,300.0,,,,,,
13016,2000-12-20 01:00,0.6,,1.9,50.0,72.0,,,,,,,,,,,,,,,,,,,
13017,2000-12-20 02:00,0.6,,2.8,70.0,70.0,,,,,,,,,,,,,,,,,,,
13018,2000-12-20 03:00,0.4,,2.0,70.0,74.0,4.7,-3.6,1013.6,1024.6,,,,,5.0,0.0,Ci,,300.0,4.0,-0.4,0.5,0.9,1.7,2.8
13019,2000-12-20 04:00,0.5,,1.0,50.0,74.0,,,,,,,,,,,,,,,,,,,
13020,2000-12-20 05:00,0.8,,1.1,290.0,73.0,,,,,,,,,,,,,,,,,,,
13021,2000-12-20 06:00,0.6,,2.7,270.0,72.0,4.8,-3.3,1012.8,1023.8,,,,,10.0,4.0,ScAs,15.0,350.0,,,,,,
13022,2000-12-20 07:00,0.6,,1.1,250.0,72.0,,,,,,,,,,,,,,,,,,,
13023,2000-12-20 08:00,0.9,,0.5,340.0,74.0,,,,,0.0,0.0,,,,,,,,,,,,,
13024,2000-12-20 09:00,0.8,,2.2,250.0,74.0,4.9,-3.0,1012.2,1023.1,0.0,0.02,,,10.0,4.0,ScAs,15.0,400.0,4.0,-0.1,0.5,0.8,1.7,2.8
13025,2000-12-20 10:00,0.5,,2.8,270.0,72.0,,,,,0.0,0.1,,,,,,,,,,,,,
13026,2000-12-20 11:00,0.4,,3.8,320.0,64.0,,,,,0.0,0.19,,,,,,,,,,,,,
13027,2000-12-20 12:00,0.9,,2.6,290.0,62.0,4.3,-4.7,1011.3,1022.3,0.0,0.25,,,10.0,4.0,ScAs,15.0,700.0,,,,,,
13028,2000-12-20 13:00,0.1,,2.9,290.0,79.0,,,,,0.0,0.53,,,,,,,,,,,,,
13029,2000-12-20 14:00,1.1,,2.4,250.0,75.0,,,,,0.0,0.51,,,,,,,,,,,,,
13030,2000-12-20 15:00,2.0,0.0,1.0,250.0,67.0,4.8,-3.3,1009.3,1020.2,0.2,0.67,,,3.0,3.0,Ac,40.0,1200.0,1.0,1.4,0.7,1.0,1.8,2.8
13031,2000-12-20 16:00,1.5,,2.5,250.0,70.0,,,,,0.0,0.43,,,,,,,,,,,,,
13032,2000-12-20 17:00,1.8,,1.7,270.0,74.0,,,,,0.0,0.03,,,,,,,,,,,,,
13033,2000-12-20 18:00,1.1,0.0,2.4,270.0,86.0,5.7,-0.9,1009.9,1020.9,0.0,0.0,,,10.0,6.0,ScAs,10.0,600.0,,,,,,
13034,2000-12-20 19:00,1.3,,2.1,270.0,86.0,,,,,,,,,,,,,,,,,,,
